player_id,Age,Gender,HCP,Driver,Driver_Dispersion,3-Wood,3-Wood_Dispersion,5-Wood,5-Wood_Dispersion,3-Hybrid,3-Hybrid_Dispersion,4-Hybrid,4-Hybrid_Dispersion,5-Hybrid,5-Hybrid_Dispersion,4-Iron,4-Iron_Dispersion,5-Iron,5-Iron_Dispersion,6-Iron,6-Iron_Dispersion,7-Iron,7-Iron_Dispersion,8-Iron,8-Iron_Dispersion,9-Iron,9-Iron_Dispersion,PW,PW_Dispersion,GW,GW_Dispersion,SW,SW_Dispersion,LW,LW_Dispersion
580,45,Female,33.3,116.4,26.5,108.9,29.0,,,,,,,80.6,10.4,,,,,88.2,15.4,78.2,8.4,70.7,10.0,61.7,8.7,56.6,5.7,65.7,8.0,53.3,9.9,45.9,9.8
581,21,Female,0.8,237.5,17.4,214.2,13.1,200.2,16.3,,,,,,,189.0,12.0,178.5,11.7,167.4,8.9,154.4,6.9,141.4,5.1,131.4,5.1,119.9,3.2,,,103.4,5.2,,
582,37,Male,3.7,284.6,25.6,243.8,21.2,,,,,,,,,205.0,13.7,204.5,15.1,182.2,13.8,175.2,7.7,177.1,6.7,149.9,5.0,150.0,2.9,,,119.9,4.9,117.2,7.8
583,41,Male,3.6,283.9,21.0,246.4,17.8,,,,,217.4,12.8,,,213.7,13.9,201.9,7.6,188.6,9.2,175.9,9.9,169.4,9.4,153.4,7.1,145.0,5.0,,,121.0,4.4,110.8,4.6
584,44,Male,25.1,189.2,28.1,,,,,,,,,,,,,,,121.0,10.7,111.2,9.6,110.2,8.6,97.7,5.6,78.2,5.7,,,84.6,5.2,,
585,49,Female,33.2,120.9,31.3,,,,,,,97.5,21.0,90.0,14.6,,,,,,,71.5,17.8,66.5,12.3,61.5,6.0,58.2,8.2,52.5,5.2,48.5,5.7,53.5,11.2
586,27,Male,32.4,155.0,22.1,,,,,,,,,117.7,21.1,,,,,108.2,18.8,106.1,13.2,82.0,13.8,83.1,8.3,73.8,9.4,69.5,5.7,64.8,8.0,,
587,51,Male,27.7,159.7,22.3,,,127.3,20.5,132.8,17.8,,,100.0,18.4,,,,,,,112.8,8.5,95.6,12.8,76.3,8.5,74.6,5.6,,,63.8,8.2,,
588,29,Male,19.0,205.4,22.4,185.3,21.6,,,,,,,150.5,13.7,,,,,,,136.6,15.3,138.3,11.3,121.1,7.2,112.6,3.7,,,93.9,8.1,,
589,59,Female,3.9,186.4,22.0,166.8,19.5,,,,,,,,,,,132.4,12.3,127.9,12.2,117.8,9.5,113.0,7.8,97.2,6.1,94.6,3.1,,,81.6,6.9,,
590,26,Male,10.1,252.1,28.0,232.6,27.7,,,201.1,23.4,,,,,198.0,20.9,,,168.7,15.2,168.2,8.5,140.7,7.2,138.9,5.1,131.9,3.7,122.5,7.2,116.3,6.1,104.9,7.7
591,50,Female,16.3,168.2,30.6,158.2,29.7,,,,,,,,,,,119.3,19.3,114.6,16.9,86.4,15.5,99.9,10.3,95.2,5.0,83.7,8.7,76.2,8.0,71.7,6.3,,
592,27,Male,21.9,177.1,33.0,158.3,33.9,,,,,,,,,,,,,138.0,13.2,117.2,9.5,115.5,13.4,105.7,10.8,114.6,5.1,,,84.8,9.4,,
593,54,Male,8.1,229.5,24.9,198.3,22.7,,,162.7,8.6,,,,,178.8,14.8,158.3,8.7,,,150.9,11.4,141.3,5.1,127.1,7.7,118.6,3.4,107.6,3.5,104.8,6.2,91.6,8.0
594,42,Male,34.7,183.8,20.5,,,,,129.3,23.7,123.0,17.5,116.3,15.8,,,,,94.0,11.9,99.4,17.8,82.0,13.2,101.3,10.3,83.5,8.7,,,60.5,8.2,63.9,10.5
595,40,Female,11.6,208.1,27.3,182.7,27.0,,,169.5,16.7,,,,,153.5,16.3,156.6,9.4,,,124.4,14.9,130.4,9.6,106.2,5.7,90.5,5.6,,,76.7,7.8,82.2,4.9
596,49,Male,18.7,195.3,19.4,188.8,17.2,,,,,,,146.7,13.5,,,,,144.7,10.9,109.0,7.4,111.7,13.2,114.2,9.6,96.6,7.9,87.6,4.3,87.4,8.4,72.0,9.7
597,23,Male,0.0,304.1,25.4,268.9,16.9,,,,,,,,,225.7,9.9,214.9,11.3,191.3,13.2,190.1,11.6,171.3,5.5,164.2,8.0,151.7,6.3,142.6,4.2,129.9,3.9,,
598,30,Male,5.4,299.9,15.5,268.3,13.5,230.3,12.0,213.8,16.1,,,,,,,190.8,9.7,181.3,13.3,175.3,7.0,151.6,10.0,148.9,7.1,135.6,4.1,136.7,4.3,123.2,7.0,102.1,6.5
599,22,Male,3.1,288.2,23.8,263.5,14.1,,,230.9,10.0,,,,,215.7,9.5,,,,,178.1,9.8,168.9,5.1,156.9,3.8,147.5,6.5,135.6,6.6,126.1,6.4,113.3,7.7
600,44,Female,27.9,139.5,28.4,,,,,,,,,106.0,15.3,,,,,90.0,15.7,95.6,12.5,84.8,7.7,61.5,6.3,67.9,4.8,,,71.7,9.2,55.9,9.1
601,19,Female,16.6,175.3,22.8,178.6,17.6,,,,,,,,,,,,,122.8,14.1,114.2,16.0,110.6,8.6,104.4,7.4,84.3,4.0,86.4,8.0,80.1,8.0,,
602,44,Male,10.1,238.5,23.7,239.8,30.3,,,,,181.4,12.6,,,,,177.4,17.4,167.5,17.0,189.2,9.8,163.1,9.2,140.0,9.5,116.7,6.5,,,112.3,5.5,97.4,6.2
603,51,Female,9.8,193.7,21.2,158.7,13.7,149.5,13.2,,,,,,,,,,,147.2,8.5,125.7,12.2,108.3,9.8,92.6,7.4,97.8,4.6,,,82.9,3.5,,
604,28,Male,25.5,184.3,39.2,156.4,34.5,147.7,26.5,,,145.4,24.4,149.5,11.4,,,,,122.4,10.8,114.6,8.9,123.1,10.6,105.3,9.9,78.0,4.6,,,78.9,7.2,,
605,42,Male,21.8,194.7,28.9,,,170.2,19.1,,,141.1,20.4,130.6,10.2,,,,,141.6,10.4,120.2,12.6,120.0,13.6,105.3,6.1,102.6,9.7,,,88.9,5.9,88.5,10.4
606,47,Male,32.4,140.8,39.9,151.3,31.0,,,,,120.6,13.1,,,,,,,99.0,13.3,110.9,12.0,82.0,11.0,76.0,11.5,83.5,5.3,,,60.5,9.6,55.0,9.5
607,55,Male,3.4,263.5,21.1,221.0,18.5,196.3,12.8,193.5,9.9,,,162.5,15.3,181.6,10.7,173.0,9.6,167.6,11.1,153.6,9.3,144.7,8.9,128.6,6.3,120.1,5.1,,,109.3,4.3,90.8,3.8
608,35,Female,18.4,186.9,26.9,153.6,17.8,,,,,,,,,,,,,107.4,17.4,125.7,9.6,96.1,8.1,108.6,10.3,83.8,4.9,78.7,8.4,76.2,4.7,,
609,38,Female,33.6,111.5,34.3,,,,,89.0,17.9,,,,,,,,,,,81.3,11.3,66.5,14.9,70.4,7.2,59.3,9.9,57.8,4.8,53.8,6.5,,
610,23,Male,13.3,243.9,33.6,221.9,29.6,,,,,,,,,,,164.9,17.9,156.2,14.4,158.2,11.2,148.4,11.6,136.2,9.1,114.0,7.6,,,106.2,5.3,101.8,4.6
611,40,Female,27.5,149.4,28.0,,,,,,,,,,,,,,,105.1,15.5,94.5,9.0,86.1,8.6,80.0,11.5,63.1,8.2,66.2,7.7,65.1,5.2,,
612,53,Female,18.6,130.9,34.3,109.6,29.5,,,,,,,,,129.0,13.8,,,105.9,11.0,104.0,11.2,81.8,6.8,80.4,6.5,82.3,7.5,,,61.1,7.2,60.6,7.7
613,22,Male,17.9,228.9,23.1,165.9,20.1,,,,,,,,,,,175.4,17.2,170.9,17.1,145.2,10.5,,,131.8,4.8,121.7,6.4,99.9,4.2,90.5,6.2,,
614,31,Male,9.3,269.8,21.3,,,,,206.8,18.1,,,,,,,189.4,9.4,174.0,9.5,164.0,9.7,155.7,5.4,138.9,4.5,131.9,4.4,123.4,3.5,115.2,5.5,,
615,57,Male,6.3,224.0,22.2,199.1,18.5,,,,,175.5,15.9,,,168.0,10.1,162.3,14.2,153.6,12.1,142.4,11.0,132.0,6.7,122.8,3.7,114.7,6.5,,,96.8,6.4,88.2,6.5
616,26,Male,27.9,179.1,32.1,,,,,,,,,,,,,108.9,10.0,131.4,19.7,108.0,14.5,96.3,13.4,90.8,11.2,89.5,4.0,90.9,5.6,75.1,5.7,,
617,45,Male,21.6,195.4,34.2,183.1,27.3,,,,,,,150.7,16.9,,,159.2,18.4,139.0,14.5,115.7,11.8,127.6,9.3,109.9,7.7,105.3,4.8,,,82.4,5.6,79.8,10.4
618,38,Female,34.8,137.8,31.9,100.0,25.6,,,,,,,80.0,10.9,,,102.7,12.7,80.9,18.0,85.8,11.5,66.5,12.1,69.6,10.2,55.5,4.6,,,59.0,9.0,55.4,8.5
619,35,Male,13.0,226.8,26.1,193.9,26.2,,,181.5,11.8,,,,,,,171.5,14.0,166.0,16.2,158.9,8.8,149.5,7.6,144.8,8.2,124.4,5.3,,,101.5,5.6,95.4,5.1
620,31,Male,34.0,159.5,30.4,124.5,30.8,,,,,,,,,,,,,,,97.5,17.3,,,88.1,5.8,86.4,7.1,,,60.5,8.2,,
621,34,Male,6.1,276.5,24.6,244.4,13.1,,,,,,,,,205.2,16.4,195.4,10.9,184.6,13.5,172.8,12.1,161.0,5.9,149.2,7.0,139.4,4.1,,,118.8,5.5,108.0,4.3
622,21,Male,12.4,257.3,24.7,189.6,26.4,,,,,,,159.9,13.6,,,200.4,15.3,160.8,9.7,179.0,8.2,146.4,12.6,130.0,9.9,137.5,4.5,,,109.9,5.7,,
623,47,Male,3.0,269.3,16.5,,,,,209.6,8.7,,,,,205.1,10.8,188.8,10.3,179.7,12.2,169.4,6.4,156.1,9.7,142.4,8.4,133.8,7.0,127.4,3.4,112.3,4.4,,
624,33,Male,32.3,170.6,33.6,,,,,,,131.6,22.4,100.0,17.6,,,99.5,12.8,96.0,18.8,105.8,12.4,82.0,11.6,86.4,8.0,86.2,5.5,,,70.4,9.1,,
625,45,Male,10.6,249.8,27.6,,,,,186.1,21.1,,,,,,,,,132.3,14.7,139.7,8.8,143.6,7.2,112.9,4.8,133.5,6.4,102.0,4.8,101.3,7.3,114.4,9.7
626,55,Male,1.8,251.6,22.5,222.4,19.6,,,,,,,,,186.7,12.6,177.8,12.2,167.9,7.1,157.2,9.0,146.5,6.2,135.8,6.9,126.9,6.8,117.9,6.4,108.1,5.5,98.3,5.7
627,43,Male,29.7,165.1,33.2,,,,,,,,,,,,,,,98.7,20.0,88.0,12.4,111.3,12.6,77.8,10.5,75.7,8.5,80.8,8.3,68.3,8.7,,
628,55,Male,14.2,205.6,26.6,172.8,23.6,,,,,,,,,,,131.4,15.8,148.6,12.1,104.2,9.6,120.9,10.1,113.0,7.5,103.0,4.6,,,87.0,4.9,78.3,8.9
629,49,Female,25.6,131.5,24.3,110.6,28.1,,,95.6,14.5,,,,,,,86.9,20.1,108.5,19.1,95.9,15.4,77.9,14.5,75.0,7.2,59.2,7.3,,,50.8,8.8,69.6,10.0
630,55,Male,26.8,164.7,32.5,131.0,34.2,145.8,24.7,,,,,,,,,99.5,20.4,114.8,16.9,106.8,8.4,85.1,8.5,86.6,10.0,87.9,8.7,67.3,7.2,66.3,7.4,,
631,55,Female,1.0,203.6,25.2,,,,,,,,,,,169.0,12.6,151.6,14.8,130.2,11.9,131.3,6.3,117.9,7.2,110.8,8.4,98.5,6.2,,,92.0,4.9,,
632,32,Female,12.7,196.4,22.9,176.8,18.3,,,153.2,18.9,,,154.8,10.4,,,146.3,19.4,,,109.6,13.5,126.5,12.6,105.1,6.4,93.7,6.2,,,101.1,7.0,,
633,30,Male,7.1,269.8,20.6,239.3,21.8,217.7,12.9,231.0,16.6,,,180.0,7.0,207.7,9.1,195.3,8.8,176.5,12.8,172.8,7.5,157.5,8.7,152.0,5.7,129.3,4.7,,,122.9,4.5,99.9,6.0
634,38,Female,11.8,211.1,35.0,171.7,27.6,,,,,,,,,,,,,146.7,12.4,106.6,7.6,112.3,7.6,127.0,7.3,91.4,7.7,,,75.9,4.7,77.7,7.4
635,49,Male,10.5,244.5,32.8,,,,,181.3,20.9,,,,,,,,,150.2,12.3,164.7,12.3,142.4,13.2,136.3,7.8,124.2,8.4,,,92.2,6.4,102.5,5.8
636,32,Female,7.3,212.2,24.7,192.0,13.5,,,167.0,14.8,158.1,10.6,,,170.1,12.3,161.2,11.9,146.7,10.8,132.1,11.9,133.0,7.4,117.1,5.9,108.9,4.6,100.8,3.3,87.7,6.8,84.0,3.8
637,56,Female,20.4,138.4,37.3,134.9,25.5,112.9,17.2,,,,,96.4,14.2,,,,,110.5,17.7,89.5,12.8,87.6,7.7,74.6,7.7,70.4,9.4,66.0,5.4,67.9,9.4,46.3,10.8
638,54,Male,22.4,172.7,36.8,,,,,,,,,123.5,10.2,,,,,119.4,18.8,100.0,15.5,102.0,13.5,92.1,9.6,85.2,6.5,82.7,9.7,72.8,9.1,69.5,5.0
639,25,Male,27.1,176.0,27.5,,,,,,,,,123.5,14.8,,,136.3,11.5,115.5,12.3,109.4,16.7,,,87.4,8.3,92.4,6.4,91.3,9.9,82.3,6.4,,
640,49,Male,34.3,140.8,34.3,124.5,25.4,,,111.0,13.1,,,100.0,17.3,,,,,94.0,19.5,88.0,10.7,84.7,12.3,76.0,5.7,79.9,5.8,69.1,4.5,60.5,8.9,55.0,6.0
641,34,Male,19.2,249.6,26.7,188.2,25.7,,,,,,,179.9,17.5,,,173.0,15.9,135.7,13.8,,,130.1,13.3,126.0,5.8,115.7,7.3,92.1,4.4,95.3,5.9,88.3,6.5
642,38,Female,3.0,240.8,20.5,203.2,21.0,,,,,,,,,,,168.6,11.7,165.4,13.1,146.8,10.7,142.8,9.1,126.8,3.6,118.3,6.2,107.5,5.7,96.8,6.6,,
643,57,Male,2.0,235.0,19.4,217.9,20.6,202.0,11.7,196.4,18.0,,,,,185.9,11.2,173.7,12.9,160.4,9.2,151.3,6.5,151.5,6.9,133.9,8.0,126.4,3.9,,,108.3,5.8,,
644,21,Male,8.5,265.6,17.5,234.8,20.3,,,,,,,,,,,187.7,15.2,177.3,10.4,,,154.7,6.7,143.3,5.8,133.9,5.8,124.5,5.7,114.1,4.3,,
645,56,Male,19.7,170.5,32.7,150.2,20.0,118.0,15.6,,,,,,,,,,,137.9,18.0,144.5,8.9,100.2,11.0,76.8,10.7,74.3,4.4,86.0,6.5,63.3,8.3,,
646,26,Female,10.7,195.4,33.5,196.4,24.3,,,155.2,22.7,,,,,,,,,147.0,15.3,119.9,13.7,137.9,12.1,115.5,5.6,96.1,8.2,,,88.0,6.3,77.2,10.7
647,26,Male,10.2,258.6,34.5,222.2,30.1,,,218.0,12.2,,,,,174.5,14.7,,,172.7,17.9,151.7,10.9,152.3,12.8,143.0,8.3,132.4,4.6,125.2,6.9,111.6,8.7,99.6,6.0
648,28,Male,34.1,140.8,34.6,,,,,,,,,,,,,,,,,88.0,10.1,82.0,7.2,76.0,9.3,82.4,9.1,,,64.4,5.8,68.1,8.8
649,39,Male,20.9,207.8,31.8,178.6,23.5,,,170.2,17.9,,,161.7,21.5,,,144.0,16.2,119.1,14.0,125.3,17.4,134.6,8.7,107.4,5.1,108.3,8.8,90.3,9.1,95.2,6.1,,
650,48,Female,10.1,199.0,31.9,167.0,28.9,,,159.5,19.5,,,,,,,146.8,14.0,135.7,14.9,,,,,111.8,8.3,118.7,7.1,96.0,6.1,69.5,7.8,,
651,40,Male,24.6,200.5,20.1,179.9,31.2,,,,,,,,,,,134.7,16.6,125.3,15.4,121.0,16.4,110.7,14.4,94.3,7.4,94.2,9.7,96.6,7.6,85.6,8.5,,
652,23,Male,17.7,199.3,24.9,191.5,24.7,194.2,23.5,176.7,24.5,,,151.1,11.2,,,,,143.6,15.9,135.0,15.7,146.7,6.4,113.9,5.3,117.1,8.9,,,91.8,8.3,76.5,6.5
653,25,Female,10.6,207.3,20.9,175.0,21.9,,,160.4,10.8,,,,,155.4,13.9,128.1,18.8,140.7,10.5,116.9,10.5,134.5,8.8,98.5,5.0,102.7,5.3,,,85.9,6.6,71.3,9.5
654,53,Female,4.4,195.8,21.7,175.6,22.3,165.9,20.1,,,149.2,14.1,,,,,,,136.1,8.9,,,116.8,6.0,108.0,7.9,97.4,4.1,,,85.2,4.6,,
655,59,Male,1.3,240.3,26.5,208.8,16.2,,,,,,,,,180.0,13.9,173.5,9.4,162.3,12.6,149.1,7.5,140.1,9.2,129.3,6.0,120.9,5.0,110.8,3.4,102.4,4.3,95.2,6.8
656,28,Male,27.3,187.5,33.4,154.6,29.6,,,123.6,21.9,,,,,,,122.4,19.4,111.7,15.9,107.3,15.4,122.8,12.7,88.8,6.3,91.2,7.9,83.7,8.6,81.7,6.2,81.2,5.5
657,58,Male,36.0,140.8,32.1,,,118.0,18.6,,,,,,,,,99.5,12.9,,,88.0,16.3,82.0,13.8,76.0,7.2,71.0,4.0,66.0,6.4,60.5,6.2,55.0,5.3
658,57,Male,9.0,218.5,17.2,193.2,14.2,,,,,,,,,,,154.4,15.3,145.9,12.1,136.6,10.6,127.3,7.7,118.0,7.8,110.2,5.1,,,93.9,6.8,,
659,21,Male,34.3,140.8,26.0,,,,,,,106.5,16.7,112.7,14.2,,,,,94.0,13.5,94.7,14.2,96.7,13.8,76.0,8.1,75.1,8.0,,,60.5,5.2,,
660,26,Male,3.7,281.7,18.2,259.0,16.2,,,,,,,,,,,189.4,10.0,201.2,11.7,,,174.8,7.7,155.7,6.7,144.5,4.1,134.5,4.6,124.5,4.0,,
661,25,Male,1.9,297.3,25.8,268.9,16.0,,,,,211.7,14.6,204.5,15.2,,,199.7,8.7,185.6,11.3,186.2,11.1,162.1,9.1,155.4,3.7,150.5,6.2,,,124.0,4.5,,
662,34,Male,17.6,213.7,19.4,170.1,24.8,,,,,,,157.9,9.7,,,,,130.4,16.0,134.9,7.7,123.5,11.3,116.7,9.5,113.5,3.9,,,102.4,8.4,,
663,33,Male,9.8,259.5,17.9,231.3,22.8,,,,,,,,,200.0,12.1,178.2,9.7,,,159.1,5.8,148.7,5.9,139.4,7.0,132.0,5.5,,,110.4,6.1,,
664,26,Female,11.4,193.4,24.4,172.9,27.1,,,,,,,,,,,,,149.3,12.4,131.1,10.0,,,99.3,8.4,112.5,7.5,,,78.2,5.9,,
665,28,Female,15.6,177.9,22.7,165.9,21.5,,,,,,,,,,,,,,,119.4,11.0,104.2,13.1,96.6,4.7,99.7,4.3,,,83.4,7.0,70.2,6.2
666,57,Male,25.3,174.5,32.4,,,,,,,135.1,19.9,111.4,17.7,120.9,21.6,111.6,13.2,102.4,13.2,,,88.2,14.7,87.8,6.2,85.6,9.4,,,73.2,9.8,,
667,32,Female,5.0,219.1,18.3,199.5,17.2,,,177.9,16.7,,,,,177.0,13.8,166.4,12.3,,,142.7,7.0,133.7,8.6,122.9,8.0,109.2,4.7,,,97.7,6.7,,
668,41,Male,1.5,298.3,17.0,245.8,21.0,246.3,11.6,232.8,8.5,,,,,217.9,16.9,211.5,9.5,203.0,7.2,,,173.0,5.0,139.6,4.9,153.4,5.0,132.2,5.8,112.1,5.3,118.8,5.9
669,52,Female,32.6,112.2,38.2,,,,,,,,,,,,,,,77.5,16.5,71.5,11.4,,,70.5,10.4,55.5,8.5,60.5,8.7,57.8,7.0,52.5,5.5
670,33,Male,7.6,262.6,22.1,242.3,13.8,226.8,19.4,215.6,13.1,,,191.6,12.5,,,187.9,9.8,184.2,7.2,171.2,10.9,149.9,9.6,146.9,8.0,134.6,6.5,127.3,3.5,113.1,6.9,98.2,3.9
671,39,Female,16.4,179.4,35.1,153.3,19.3,,,,,,,134.3,9.2,,,145.1,11.4,114.9,14.4,113.9,9.3,105.4,12.1,105.5,8.6,97.7,4.9,86.4,5.4,78.3,8.2,,
672,53,Female,17.9,167.0,36.0,,,,,,,,,,,136.3,22.0,,,124.6,10.0,98.1,8.4,71.5,7.9,89.9,5.9,73.0,8.6,100.5,5.1,54.9,4.8,,
673,20,Male,27.5,189.1,31.3,124.5,27.8,,,,,,,,,,,131.9,10.1,,,100.9,8.5,112.9,7.5,98.6,9.8,96.8,8.5,,,71.5,5.9,74.8,8.2
674,24,Female,3.5,223.3,20.9,211.5,16.0,,,,,,,,,180.9,15.3,172.6,7.3,156.6,8.3,146.1,9.0,138.3,6.8,124.3,3.9,114.9,3.5,,,96.3,5.9,,
675,59,Male,12.6,193.1,23.8,187.1,21.6,165.9,19.6,159.6,17.3,167.0,13.6,,,,,155.0,10.1,125.9,12.4,140.4,14.2,110.2,11.2,100.2,6.0,117.3,6.1,,,96.1,6.6,80.6,10.5
676,21,Male,15.6,222.0,23.6,212.2,27.7,,,,,,,155.0,15.1,,,,,158.1,11.3,144.6,12.2,130.7,10.7,127.5,7.9,121.5,5.7,105.5,8.0,99.7,5.0,88.7,6.1
677,27,Male,6.6,271.9,25.8,241.8,23.2,,,228.1,16.7,,,,,,,205.5,7.3,194.4,8.2,177.3,6.4,155.3,8.6,145.8,7.2,139.8,3.1,,,105.2,6.3,111.6,7.1
678,58,Male,17.5,198.2,34.4,127.8,29.9,147.0,14.3,,,,,147.0,16.4,,,,,129.5,15.5,110.1,12.5,95.6,8.9,97.4,7.3,96.2,7.6,,,71.4,5.7,,
679,40,Female,7.0,218.8,16.1,192.1,21.0,178.6,13.6,174.0,10.0,,,,,169.1,16.7,169.0,9.0,161.2,8.8,137.6,7.7,129.4,5.2,118.2,4.1,109.1,6.1,102.0,3.6,94.1,6.0,87.4,6.7
680,50,Male,34.6,160.0,31.3,124.5,31.9,,,,,107.6,13.1,100.0,19.4,,,,,104.2,19.2,93.7,12.0,95.6,13.8,86.5,9.8,71.0,9.3,,,63.3,7.6,,
681,46,Male,18.4,250.9,27.8,195.2,18.0,,,,,,,,,,,,,133.2,16.5,120.1,11.7,134.5,6.4,118.6,7.5,121.8,9.0,,,86.1,7.7,85.6,7.9
682,30,Male,23.9,175.8,26.4,151.5,31.0,154.9,16.2,,,,,148.3,18.2,,,,,127.9,17.5,119.4,10.9,115.0,7.2,116.6,5.2,88.9,5.3,,,94.1,8.3,,
683,55,Male,28.8,140.8,25.7,,,128.5,24.6,,,,,111.6,12.4,,,,,113.5,16.4,96.4,14.3,88.3,11.7,85.6,7.0,71.0,8.2,66.0,8.2,60.5,5.8,,
684,32,Male,30.9,173.7,25.9,,,,,,,,,,,,,,,113.4,11.0,102.4,13.2,97.5,12.2,86.6,10.1,83.2,9.0,,,73.4,7.1,,
685,45,Male,32.9,150.6,29.8,,,,,,,,,100.0,20.1,122.9,21.2,,,114.3,13.9,92.0,16.4,82.0,13.9,76.0,6.6,78.6,5.1,71.7,5.7,60.5,5.4,,
686,35,Male,23.8,203.6,31.7,184.9,28.9,,,,,,,153.8,19.8,,,143.0,19.3,157.2,15.7,122.7,10.4,126.1,9.6,107.5,8.6,110.7,7.4,,,80.0,7.1,74.1,6.2
687,30,Female,22.7,174.3,23.7,128.1,25.0,,,,,,,113.1,19.1,,,97.5,17.8,114.2,14.0,113.6,8.8,87.7,10.3,91.8,5.8,64.7,7.6,79.0,4.5,72.6,7.4,63.8,8.7
688,27,Male,11.8,238.5,19.5,212.4,25.5,,,,,,,167.3,10.8,,,,,171.2,10.8,117.5,11.8,156.5,11.5,133.8,5.6,122.8,5.5,125.6,5.7,115.5,5.2,,
689,33,Female,6.9,207.9,22.8,193.7,21.0,,,180.0,10.7,,,,,172.4,8.4,,,154.9,12.3,146.9,6.4,131.1,5.9,121.7,4.4,106.5,3.7,,,97.6,5.5,88.5,5.6
690,51,Female,26.7,130.0,26.8,,,,,,,,,,,,,,,101.0,12.6,87.2,16.0,76.7,13.1,70.7,6.6,66.0,4.6,,,56.6,5.0,48.6,11.3
691,22,Female,31.1,118.6,21.1,118.7,28.3,100.6,29.3,,,,,89.8,20.1,,,,,85.6,16.1,78.8,16.7,88.8,13.6,76.1,11.6,58.8,6.2,,,59.8,8.5,51.9,10.5
692,52,Male,13.1,224.3,21.9,,,180.2,23.9,,,,,,,,,,,141.7,11.4,154.5,10.5,133.9,12.4,107.4,6.8,97.8,4.2,,,88.8,4.6,88.8,5.6
693,28,Male,11.6,261.2,21.6,217.2,30.8,,,220.5,21.6,,,,,,,,,127.5,14.5,161.9,8.1,117.7,12.7,139.1,8.7,128.4,3.9,,,115.0,8.6,,
694,44,Male,25.1,217.1,31.4,,,,,,,,,161.4,18.7,,,,,122.5,19.3,108.5,15.9,126.8,14.5,99.8,7.1,94.7,9.0,,,65.6,9.2,,
695,31,Male,33.3,159.4,27.1,,,,,,,,,100.0,11.7,,,,,,,104.0,8.6,103.3,14.4,76.0,7.7,91.4,7.7,,,70.4,9.2,66.0,7.9
696,25,Male,1.7,296.4,18.4,262.1,18.1,,,233.7,18.8,,,,,,,,,197.9,10.1,185.3,8.5,172.6,7.9,160.0,7.1,149.5,6.9,,,127.4,6.4,,
697,20,Male,32.2,166.8,32.6,,,,,,,,,,,,,,,112.6,15.8,135.5,15.8,97.0,13.3,76.0,8.3,80.4,9.6,81.1,4.6,75.3,5.3,70.5,8.1
698,32,Male,19.4,221.6,23.4,,,,,,,,,,,164.2,17.6,,,135.5,13.2,131.0,14.8,130.7,6.6,120.3,10.0,111.2,6.3,99.9,4.3,85.1,7.3,,
699,53,Female,16.7,156.9,26.9,131.8,25.0,160.6,22.8,,,,,109.4,15.2,,,,,129.5,11.5,102.9,15.7,76.1,13.2,70.2,6.1,69.3,6.1,70.9,5.3,82.2,5.0,,
700,49,Male,16.8,224.4,27.7,179.6,28.1,,,,,,,131.5,9.7,,,,,137.3,9.1,126.5,15.3,83.7,12.0,120.6,10.6,108.9,8.1,,,97.4,4.6,,
701,25,Male,13.6,221.5,30.8,186.1,28.5,,,,,,,,,,,,,169.6,15.6,158.9,13.2,128.3,9.5,147.6,5.7,116.2,7.0,,,108.9,5.6,82.8,10.4
702,21,Male,29.7,170.2,38.1,140.4,21.6,,,,,,,,,,,,,107.1,10.9,104.4,11.8,88.8,10.8,96.5,9.0,74.7,9.9,,,79.2,5.5,,
703,59,Male,20.9,166.8,37.1,137.0,27.9,,,,,,,144.0,15.1,,,,,102.6,10.8,127.7,15.8,98.9,12.2,102.3,11.5,88.9,6.1,73.1,6.4,63.9,7.8,,
704,43,Female,34.2,131.9,32.3,,,,,,,,,80.0,17.7,,,,,77.5,15.9,85.7,13.5,75.8,8.2,73.3,10.4,63.6,9.7,,,54.0,9.6,45.0,10.1
705,38,Male,6.7,267.3,16.3,238.5,21.8,,,216.1,14.9,195.4,11.6,,,,,186.9,15.4,185.4,13.5,166.5,11.3,166.0,8.1,143.9,4.4,135.9,5.0,129.8,5.8,114.3,5.5,106.3,4.4
706,47,Female,22.9,140.5,28.7,122.7,33.7,,,,,,,91.0,10.8,,,100.6,12.0,102.9,15.2,89.2,14.6,73.6,9.6,79.3,8.6,66.6,4.2,,,48.5,9.5,51.9,6.1
707,59,Male,33.2,140.8,39.4,,,118.0,27.3,,,,,,,,,,,94.0,12.9,92.9,10.6,82.0,14.5,77.3,5.8,71.0,7.1,,,63.9,7.5,55.0,8.2
708,34,Female,26.7,163.9,24.4,,,,,,,,,118.6,18.9,,,,,93.7,10.6,,,94.9,14.4,85.0,11.9,74.0,9.0,63.7,9.5,58.6,8.1,59.1,7.6
709,44,Female,23.7,166.5,20.9,121.2,20.1,,,,,,,,,,,,,104.9,10.5,92.9,12.7,91.8,7.1,93.7,5.9,71.4,9.5,,,67.1,5.2,50.7,7.6
710,22,Male,30.6,200.8,38.7,,,,,,,,,,,,,106.4,10.2,114.2,20.0,112.7,16.2,82.0,14.7,76.7,7.2,71.0,8.3,,,60.5,7.4,,
711,41,Male,13.1,224.2,31.1,216.0,28.9,,,194.9,21.7,,,,,,,,,,,162.3,8.1,117.1,9.2,132.7,9.8,112.6,7.5,117.3,4.3,85.4,7.4,,
